INVOICE_ID,EVENT,EVENT_ATTRIBUTE,Event Attribute Value,Supplier Name,Supplier Site Name,INVOICE_CURRENCY_CODE,PAYMENT_CURRENCY_CODE,INVOICE_AMOUNT,Invoice Amount Paid,DISCOUNT_AMOUNT_TAKEN,INVOICE_OUTSTANDING,INVOICE_DATE,Payment Term,Invoice Term Date,Invoice Creation Date,PO_HEADER_ID,GOODS_RECEIVED_DATE,INVOICE_RECEIVED_DATE,ORG_ID,Invoice Type,Invoice Description,CANCELLED_DATE,APPROVAL_STATUS,WFAPPROVAL_STATUS,INVOICE_LINE_NUMBER,INVOICE_LINE_AMOUNT,INVOICED_QTY,UOM,UNIT_PRICE,HOLD_LOOKUP_CODE,HELD_BY,INVOICE_HOLD_DATE,INVOICE_HOLD_REASON,RELEASE_LOOKUP_CODE,INVOICE_RELEASE_DATE,INVOICE_RELEASE_REASON,INVOICE_HOLD_DETAILS,STATUS_FLAG,HOLD_TYPE,HOLD_INACTIVE_DATE,DAYS_TO_WAIT_FOR_REMINDER_NTF,NUMBER_OF_APPROVAL_ITERATION,AMOUNT_APPROVED,INVOICE_APPROVAL_CREATION_DATE,PAYMENT_NUM,PAYMENT_AMOUNT_REMAINING,PAYMENT_DUE_DATE,FIRST_DISCOUNT_AVAILABLE_DATE,SECOND_DISCOUNT_AVAILABLE_DATE,THIRD_DISCOUNT_AVAILABLE_DATE,FIRST_DISCOUNT_AVAILABLE_AMT,SECOND_DISCOUNT_AVAILABLE_AMT,THIRD_DISCOUNT_AVAILABLE_AMT,PAYMENT_STATUS_FLAG,DUE_DATE_PASSED,0-30 days,31-60 days,61-90 days,Over 91 days,INVOICE_PAYMENT_ID,PAYMENT_CREATION_DATE,CHECK_ID,PAYMENT_NUMBER,PAYMENT_STATUS,PAYEE,PAYMENT_CLEARED_DATE,CHECK_AMOUNT,PAYMENT_DATE,PAYMENT_TYPE_FLAG,CHECK_VOID_DATE,FUTURE_PAY_DUE_DATE,CHECK_CLEARED_BASE_AMOUNT,CHECK_BASE_AMOUNT,CHECK_STOP_DATE
205431,Invoice Date,,27-04-2008 00:00,Advantage Corp,BRASSCHAAT,EUR,EUR,10668.57,10668.57,0,0,27-04-2008 00:00,2/10 Net 45,27-04-2008 00:00,28-04-2008 08:22,,27-04-2008 00:00,,1018,STANDARD,,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205431,Invoice Creation Date,,28-04-2008 08:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205431,First Discount Available Date,,07-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,07-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
205431,Payment Due Date,,11-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,11-06-2008 00:00,07-05-2008 00:00,,,176.34,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
205431,Payment Date,,11-06-2008 09:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,156150,,76746,6120,RECONCILED,Advantage Corp,11-06-2008 00:00,10668.57,11-06-2008 09:05,A,,,10668.57,,
205432,Invoice Date,,28-04-2008 00:00,"Massart, Robert",HOME,EUR,EUR,2476,2476,0,0,28-04-2008 00:00,Immediate,28-04-2008 00:00,28-04-2008 08:23,,,,1018,EXPENSE REPORT,Contract negotiations,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205432,Payment Due Date,,28-04-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,28-04-2008 00:00,,,,,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
205432,Invoice Creation Date,,28-04-2008 08:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205432,Payment Date,,02-05-2008 04:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,154335,,75490,7492,RECONCILED,Robert Massart,02-05-2008 00:00,2476,02-05-2008 04:12,A,,,2476,,
205433,Invoice Date,,26-04-2008 00:00,Advantage Corp,ADVANTAGECL,EUR,EUR,9627.8,0,0,9627.8,26-04-2008 00:00,2/10 Net 45,26-04-2008 00:00,28-04-2008 08:23,,26-04-2008 00:00,,888,STANDARD,Entretien et réparations,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205433,Invoice Creation Date,,28-04-2008 08:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205433,First Discount Available Date,,11-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,11-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
205433,Payment Due Date,,15-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9627.8,15-06-2008 00:00,11-05-2008 00:00,,,161,,,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
205434,Invoice Date,,27-04-2008 00:00,GE Plastics,GE PLVINCENNES,EUR,EUR,28620.28,28141.68,478.6,0,27-04-2008 00:00,2/10 Net 45,27-04-2008 00:00,28-04-2008 08:23,,27-04-2008 00:00,,888,STANDARD,Achats stockés,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205434,Invoice Creation Date,,28-04-2008 08:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205434,First Discount Available Date,,12-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,12-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
205434,Payment Due Date,,16-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,16-06-2008 00:00,12-05-2008 00:00,,,478.6,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
205434,Payment Date,,18-06-2008 03:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,156483,,76981,1016,RECONCILED UNACCOUNTED,GE Plastics,18-06-2008 00:00,145236.06,18-06-2008 03:05,A,,,145236.06,,
205437,Invoice Date,,20-04-2008 00:00,Consolidated Supplies,FALKENBERG,SEK,SEK,24628.75,24628.75,0,0,20-04-2008 00:00,"4/10, 3/20, 2/30 Net  60",20-04-2008 00:00,28-04-2008 08:59,,20-04-2008 00:00,20-04-2008 00:00,887,STANDARD,Receipt Invoice automatically created on 20-APR-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205437,Invoice Creation Date,,28-04-2008 08:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205437,First Discount Available Date,,30-04-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,30-04-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
205437,Second Discount Available Date,,10-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,10-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
205437,Third Discount Available Date,,20-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,20-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,
205437,Payment Due Date,,19-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,19-06-2008 00:00,30-04-2008 00:00,10-05-2008 00:00,20-05-2008 00:00,788.12,591.09,394.06,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
205437,Payment Date,,20-06-2008 00:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,156635,,77066,8146,NEGOTIABLE,Consolidated Supplies,,488485.54,20-06-2008 00:48,A,,,,,
205438,Invoice Date,,23-04-2008 00:00,Consolidated Supplies,FRANKFURT,EUR,EUR,17795.88,17795.88,0,0,23-04-2008 00:00,2/10 NET 30,23-04-2008 00:00,28-04-2008 08:59,,23-04-2008 00:00,23-04-2008 00:00,911,STANDARD,Receipt Invoice automatically created on 23-APR-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205438,Invoice Creation Date,,28-04-2008 08:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205438,First Discount Available Date,,03-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,03-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
205438,Payment Due Date,,23-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,23-05-2008 00:00,03-05-2008 00:00,,,299.09,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
205438,Payment Date,,23-05-2008 01:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,155435,,76253,7804,RECONCILED,Consolidated Supplies,23-05-2008 00:00,80656.5,23-05-2008 01:04,A,,,80656.5,,
205439,Invoice Date,,24-04-2008 00:00,Star Gate Ltd,STRÖMSTAD,SEK,SEK,322787.5,322787.5,0,0,24-04-2008 00:00,15 Net (terms date + 15),24-04-2008 00:00,28-04-2008 08:59,,24-04-2008 00:00,24-04-2008 00:00,887,STANDARD,Receipt Invoice automatically created on 24-APR-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205439,Invoice Creation Date,,28-04-2008 08:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205439,Payment Due Date,,09-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,09-05-2008 00:00,,,,,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
205439,Payment Date,,09-05-2008 00:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,154657,,75694,7591,NEGOTIABLE,Star Gate Ltd,,645575,09-05-2008 00:47,A,,,,,
205440,Invoice Date,,24-04-2008 00:00,Consolidated Supplies,FRANKFURT,EUR,EUR,916.7,916.7,0,0,24-04-2008 00:00,2/10 NET 30,24-04-2008 00:00,28-04-2008 08:59,,24-04-2008 00:00,24-04-2008 00:00,911,STANDARD,Receipt Invoice automatically created on 24-APR-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205440,Invoice Creation Date,,28-04-2008 08:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205440,First Discount Available Date,,04-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,04-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
205440,Payment Due Date,,24-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,24-05-2008 00:00,04-05-2008 00:00,,,15.41,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
205440,Payment Date,,30-05-2008 09:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,155538,,76333,7833,RECONCILED,Consolidated Supplies,30-05-2008 00:00,78677.87,30-05-2008 09:23,A,,,78677.87,,
205441,Invoice Date,,25-04-2008 00:00,Consolidated Supplies,FRANKFURT,EUR,EUR,3680.67,3680.67,0,0,25-04-2008 00:00,2/10 NET 30,25-04-2008 00:00,28-04-2008 08:59,,25-04-2008 00:00,25-04-2008 00:00,911,STANDARD,Receipt Invoice automatically created on 25-APR-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205441,Invoice Creation Date,,28-04-2008 08:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205441,First Discount Available Date,,05-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,05-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
205441,Payment Due Date,,25-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,25-05-2008 00:00,05-05-2008 00:00,,,61.86,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
205441,Payment Date,,30-05-2008 09:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,155539,,76333,7833,RECONCILED,Consolidated Supplies,30-05-2008 00:00,78677.87,30-05-2008 09:23,A,,,78677.87,,
205442,Invoice Date,,28-04-2008 00:00,Consolidated Supplies,FRANKFURT,EUR,EUR,8235.2,8235.2,0,0,28-04-2008 00:00,2/10 NET 30,28-04-2008 00:00,28-04-2008 08:59,,28-04-2008 00:00,28-04-2008 00:00,911,STANDARD,Receipt Invoice automatically created on 28-APR-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205442,Invoice Creation Date,,28-04-2008 08:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205442,First Discount Available Date,,08-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,08-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
205442,Payment Due Date,,28-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,28-05-2008 00:00,08-05-2008 00:00,,,138.41,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
205442,Payment Date,,30-05-2008 09:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,155540,,76333,7833,RECONCILED,Consolidated Supplies,30-05-2008 00:00,78677.87,30-05-2008 09:23,A,,,78677.87,,
205443,Invoice Date,,24-04-2008 00:00,Consolidated Supplies,FALKENBERG,SEK,SEK,14400,14400,0,0,24-04-2008 00:00,"4/10, 3/20, 2/30 Net  60",24-04-2008 00:00,28-04-2008 09:01,,24-04-2008 00:00,24-04-2008 00:00,887,STANDARD,Receipt Invoice automatically created on 24-APR-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205443,Invoice Creation Date,,28-04-2008 09:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205443,First Discount Available Date,,04-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,04-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
205443,Second Discount Available Date,,14-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,14-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
205443,Third Discount Available Date,,24-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,24-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,
205443,Payment Due Date,,23-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,23-06-2008 00:00,04-05-2008 00:00,14-05-2008 00:00,24-05-2008 00:00,460.8,345.6,230.4,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
205443,Payment Date,,27-06-2008 00:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,156995,,77363,8231,NEGOTIABLE,Consolidated Supplies,,2445000.17,27-06-2008 00:46,A,,,,,
205444,Invoice Date,,28-04-2008 00:00,Consolidated Supplies,FALKENBERG,SEK,SEK,14640,14640,0,0,28-04-2008 00:00,"4/10, 3/20, 2/30 Net  60",28-04-2008 00:00,28-04-2008 09:01,,28-04-2008 00:00,28-04-2008 00:00,887,STANDARD,Receipt Invoice automatically created on 28-APR-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205444,Invoice Creation Date,,28-04-2008 09:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205444,First Discount Available Date,,08-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,08-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
205444,Second Discount Available Date,,18-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,18-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
205444,Third Discount Available Date,,28-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,28-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,
205444,Payment Due Date,,27-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,27-06-2008 00:00,08-05-2008 00:00,18-05-2008 00:00,28-05-2008 00:00,468.48,351.36,234.24,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
205444,Payment Date,,27-06-2008 00:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,156996,,77363,8231,NEGOTIABLE,Consolidated Supplies,,2445000.17,27-06-2008 00:46,A,,,,,
205445,Invoice Date,,28-04-2008 00:00,GE Capital,HAMBURG,EUR,EUR,29484.63,29484.63,0,0,28-04-2008 00:00,30 Net (terms date + 30),28-04-2008 00:00,28-04-2008 09:01,,28-04-2008 00:00,28-04-2008 00:00,911,STANDARD,Receipt Invoice automatically created on 28-APR-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205445,Invoice Creation Date,,28-04-2008 09:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205445,Payment Due Date,,28-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,28-05-2008 00:00,,,,,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
205445,Payment Date,,30-05-2008 09:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,155548,,76336,7836,RECONCILED,GE Capital,30-05-2008 00:00,58969.26,30-05-2008 09:23,A,,,58969.26,,
205446,Invoice Date,,28-04-2008 00:00,GE Capital,STOCKHOLM,SEK,SEK,129582.5,129582.5,0,0,28-04-2008 00:00,30 Net (terms date + 30),28-04-2008 00:00,28-04-2008 09:01,,28-04-2008 00:00,28-04-2008 00:00,887,STANDARD,Receipt Invoice automatically created on 28-APR-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205446,Invoice Creation Date,,28-04-2008 09:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205446,Payment Due Date,,28-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,28-05-2008 00:00,,,,,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
205446,Payment Date,,30-05-2008 11:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,155615,,76368,7857,NEGOTIABLE,GE Capital,,609800,30-05-2008 11:13,A,,,,,
205447,Invoice Date,,24-04-2008 00:00,Consolidated Supplies,FRANKFURT,EUR,EUR,1524.69,1524.69,0,0,24-04-2008 00:00,2/10 NET 30,24-04-2008 00:00,28-04-2008 09:02,,24-04-2008 00:00,24-04-2008 00:00,911,STANDARD,Receipt Invoice automatically created on 24-APR-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205447,Invoice Creation Date,,28-04-2008 09:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205447,First Discount Available Date,,04-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,04-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
205447,Payment Due Date,,24-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,24-05-2008 00:00,04-05-2008 00:00,,,25.63,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
205447,Payment Date,,30-05-2008 09:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,155541,,76333,7833,RECONCILED,Consolidated Supplies,30-05-2008 00:00,78677.87,30-05-2008 09:23,A,,,78677.87,,
205457,Invoice Date,,25-04-2008 00:00,Consolidated Supplies,FALKENBERG,SEK,SEK,581735,581735,0,0,25-04-2008 00:00,"4/10, 3/20, 2/30 Net  60",25-04-2008 00:00,28-04-2008 09:05,,25-04-2008 00:00,25-04-2008 00:00,887,STANDARD,Receipt Invoice automatically created on 25-APR-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205457,Invoice Creation Date,,28-04-2008 09:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205457,First Discount Available Date,,05-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,05-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
205457,Second Discount Available Date,,15-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,15-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
205457,Third Discount Available Date,,25-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,25-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,
205457,Payment Due Date,,24-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,24-06-2008 00:00,05-05-2008 00:00,15-05-2008 00:00,25-05-2008 00:00,18615.52,13961.64,9307.76,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
205457,Payment Date,,27-06-2008 00:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,156997,,77363,8231,NEGOTIABLE,Consolidated Supplies,,2445000.17,27-06-2008 00:46,A,,,,,
205458,Invoice Date,,28-04-2008 00:00,Consolidated Supplies,FALKENBERG,SEK,SEK,8400,8400,0,0,28-04-2008 00:00,"4/10, 3/20, 2/30 Net  60",28-04-2008 00:00,28-04-2008 09:05,,28-04-2008 00:00,28-04-2008 00:00,887,STANDARD,Receipt Invoice automatically created on 28-APR-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205458,Invoice Creation Date,,28-04-2008 09:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205458,First Discount Available Date,,08-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,08-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
205458,Second Discount Available Date,,18-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,18-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
205458,Third Discount Available Date,,28-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,28-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,
205458,Payment Due Date,,27-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,27-06-2008 00:00,08-05-2008 00:00,18-05-2008 00:00,28-05-2008 00:00,268.8,201.6,134.4,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
205458,Payment Date,,27-06-2008 00:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,156998,,77363,8231,NEGOTIABLE,Consolidated Supplies,,2445000.17,27-06-2008 00:46,A,,,,,
205459,Invoice Date,,28-04-2008 00:00,GE Capital,STOCKHOLM,SEK,SEK,129582.5,129582.5,0,0,28-04-2008 00:00,30 Net (terms date + 30),28-04-2008 00:00,28-04-2008 09:06,,28-04-2008 00:00,28-04-2008 00:00,887,STANDARD,Receipt Invoice automatically created on 28-APR-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205459,Invoice Creation Date,,28-04-2008 09:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205459,Payment Due Date,,28-05-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,28-05-2008 00:00,,,,,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
205459,Payment Date,,30-05-2008 11:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,155616,,76368,7857,NEGOTIABLE,GE Capital,,609800,30-05-2008 11:13,A,,,,,
